username,id,text,createdtime,num_of_retweets,hashtags
elonmusk,1.2642788631036805e+18,https://t.co/72pvzGWAs8,2020-05-23 19:35:44,9967.0,[]
elonmusk,1.2639834845461504e+18,The medium is the message https://t.co/IOu4JogVmF,2020-05-23 00:02:01,57176.0,[]
elonmusk,1.2639740089003827e+18,"Open your eyes, look up to the skies",2020-05-22 23:24:21,86979.0,[]
elonmusk,1.2627892541173146e+18,"More fun, less shun!",2020-05-19 16:56:34,10034.0,[]
elonmusk,1.262783922708058e+18,Cancel Cancel Culture!,2020-05-19 16:35:23,75487.0,[]
elonmusk,1.2625305895062733e+18,The FSD price will continue to rise as the software gets closer to full self-driving capability with regulatory app… https://t.co/kLpWgddI8V,2020-05-18 23:48:43,892.0,[]
elonmusk,1.2625261152660357e+18,Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st. Order a Tesla online in less than 2 minu… https://t.co/ShDPEhKHqM,2020-05-18 23:30:57,2499.0,[]
elonmusk,1.2620875660245647e+18,When u take DayQuil &amp; NyQuil at same time https://t.co/7AMLLMsBZK,2020-05-17 18:28:18,10360.0,[]
elonmusk,1.262076474565243e+18,Take the red pill 🌹,2020-05-17 17:44:14,102062.0,[]
elonmusk,1.2614290859992965e+18,@jk_rowling I still only own 0.25 Bitcoins btw,2020-05-15 22:51:44,1006.0,[]
elonmusk,1.261394842988376e+18,"@devonwerkharder Frankly, I don’t even know what “plethora” means",2020-05-15 20:35:40,50.0,[]
elonmusk,1.261343897701118e+18,The Age of Napoleon by Will &amp; Ariel Durant is an amazing book,2020-05-15 17:13:14,2873.0,[]
elonmusk,1.261334805733466e+18,It’s remarkable how often The News attempts to answer the question: what is the worst thing that happened on Earth… https://t.co/hYGYvn5Y4T,2020-05-15 16:37:06,5082.0,[]
elonmusk,1.261141140494889e+18,Boring Company completes 2nd Vegas tunnel https://t.co/13Hy3toyJR,2020-05-15 03:47:33,5778.0,[]
elonmusk,1.2611402052868137e+18,"In his 18th Brumaire essay (in which he does make some good points), Marx famously said history repeats itself, fir… https://t.co/qRJbeRvbcQ",2020-05-15 03:43:50,2650.0,[]
elonmusk,1.2611061892589937e+18,@flcnhvy Tesla makes the safest cars in the world &amp; our factory injury rate is better than industry avg &amp; tracking… https://t.co/UMfhMOOWJJ,2020-05-15 01:28:40,263.0,[]
elonmusk,1.2611050509584548e+18,"@flcnhvy SpaceX has 8000 employees in California, Washington, Texas &amp; Florida. Operating this entire time, as we ha… https://t.co/AopySeb8Cw",2020-05-15 01:24:09,328.0,[]
elonmusk,1.261009993588863e+18,Tesla Supercharger usage by region https://t.co/1y2zL2Jizt,2020-05-14 19:06:25,3109.0,[]
elonmusk,1.2608770737168837e+18,Top Marx https://t.co/GWG7hXioiV,2020-05-14 10:18:14,38958.0,[]
elonmusk,1.2607003506898412e+18,Super exciting day coming up! https://t.co/7ZdFsJE9zR,2020-05-13 22:36:00,11591.0,[]
elonmusk,1.260607211794862e+18,"@SciGuySpace Said another way, Falcon Heavy has 2/3 thrust of Saturn V. Starship/Super Heavy will have double thrust of Saturn V.",2020-05-13 16:25:54,188.0,[]
elonmusk,1.2604733947908383e+18,https://t.co/lQWpSwtRj7,2020-05-13 07:34:10,130990.0,[]
elonmusk,1.2604411122689884e+18,Life should be lived,2020-05-13 05:25:53,8581.0,[]
elonmusk,1.2601253102191493e+18,That’s pretty much what happened https://t.co/5Enzgt20q7,2020-05-12 08:31:00,37762.0,[]
elonmusk,1.259945593805222e+18,Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If any… https://t.co/c6C8SDqyNY,2020-05-11 20:36:52,75478.0,[]
elonmusk,1.2596963425547346e+18,Thanks for the cool suggestions 😀❤️👍 More fun coming to your Tesla soon! https://t.co/QnuG6kRHM5,2020-05-11 04:06:26,1791.0,[]
elonmusk,1.259675361228411e+18,Happy Mother’s Day to other mothers!! @Grimezsz ♥️♥️♥️ https://t.co/jftUTsRmFB,2020-05-11 02:43:04,1180.0,[]
elonmusk,1.2593445359911404e+18,SN4 passed high pressure (7.5 bar) &amp; engine thrust load at cryo,2020-05-10 04:48:29,813.0,[]
elonmusk,1.259314087684485e+18,@RBReich Meant to say скучный идиот,2020-05-10 02:47:30,1864.0,[]
elonmusk,1.259313913633497e+18,@RBReich Sorry,2020-05-10 02:46:48,336.0,[]
elonmusk,1.2592213961959506e+18,@teslaownersSV @GerberKawasaki @thirdrowtesla @AlamedaCounty Thanks Mayor Mei! https://t.co/YFJSGd3Emp,2020-05-09 20:39:10,213.0,[]
elonmusk,1.2591623672853176e+18,"@GerberKawasaki @thirdrowtesla Frankly, this is the final straw. Tesla will now move its HQ and future programs to… https://t.co/IDLjEvXyDW",2020-05-09 16:44:37,13942.0,[]
elonmusk,1.259046198796677e+18,"Half a 🐝, philosophically, must ipso facto half not 🐝",2020-05-09 09:03:00,440.0,[]
elonmusk,1.2590440580490854e+18,"Once again, I must recommend https://t.co/7XelSWHDzd https://t.co/P72C2UcpHv",2020-05-09 08:54:30,919.0,[]
elonmusk,1.2585814007326188e+18,@flcnhvy @Erdayastronaut @ValkyrieBaron11 @NASASpaceflight Would be about 10 times that cost for payload to surface of Mars,2020-05-08 02:16:03,58.0,[]
elonmusk,1.2581957383343432e+18,@thirdrowtesla His son sounds great btw,2020-05-07 00:43:34,112.0,[]
elonmusk,1.257944302543491e+18,Wishing good vibes for all in 2nd half 2020,2020-05-06 08:04:27,62232.0,[]
elonmusk,1.257926840716411e+18,@Grimezsz Archangel-12 https://t.co/s9g69SU1Ju,2020-05-06 06:55:04,932.0,[]
elonmusk,1.2578761804321096e+18,What’s wild is that Super Heavy will have 31 Raptor engines in same space!,2020-05-06 03:33:46,729.0,[]
elonmusk,1.2578744064847954e+18,Starship SN4 passed static fire,2020-05-06 03:26:43,983.0,[]
elonmusk,1.257466633670611e+18,@Gaelic_Neilson Mom &amp; baby all good,2020-05-05 00:26:22,3427.0,[]
elonmusk,1.2574005361790976e+18,"@cleantechnica Anyway, we’re just talking about 2% here, so not much. Confident Model S will get 400+ miles as soon as retest is allowed.",2020-05-04 20:03:43,136.0,[]
elonmusk,1.2571521947316224e+18,SN4 🔥 soon. Raptor looks so smōl. https://t.co/WcMdo6wAtj,2020-05-04 03:36:54,4783.0,[]
elonmusk,1.257024797323608e+18,"Well said, Lord Sumption, well said! https://t.co/cfCVEaZ5cM",2020-05-03 19:10:40,1318.0,[]
elonmusk,1.256856981177987e+18,Anyone think they can get a good multiplayer Minecraft working on Teslas? Or maybe create a game that interacts vir… https://t.co/2xexVdrdB5,2020-05-03 08:03:50,7395.0,[]
elonmusk,1.2568552155688755e+18,Minecraft has amazing legs,2020-05-03 07:56:49,22092.0,[]
elonmusk,1.256853011655086e+18,That was 2.5 years ago &amp; still not even on the moon. Progress must accelerate!,2020-05-03 07:48:03,3108.0,[]
elonmusk,1.2568450505011978e+18,@kaaningilamo What excites you about 2030?,2020-05-03 07:16:25,201.0,[]
elonmusk,1.2566737069793894e+18,One of the all-time best songs https://t.co/IvI7IOgMAa,2020-05-02 19:55:34,3729.0,[]
elonmusk,1.2565018850427822e+18,@TheModestRose @OfficialJlipper Are we still free? Are we still brave? Hell yeah!!,2020-05-02 08:32:48,140.0,[]
elonmusk,1.2563336859612897e+18,@Alfzeta 👆,2020-05-01 21:24:26,48.0,[]
elonmusk,1.2562564944476365e+18,My gf @Grimezsz is mad at me,2020-05-01 16:17:43,9156.0,[]
elonmusk,1.256255619239039e+18,Just one stipulation on sale: I own Gene Wilder’s old house. It cannot be torn down or lose any its soul.,2020-05-01 16:14:14,2185.0,[]
elonmusk,1.256254291758551e+18,"Rage, rage against the dying of the light of consciousness",2020-05-01 16:08:57,16520.0,[]
elonmusk,1.256244646616789e+18,O'er the land of the free and the home of the brave?,2020-05-01 15:30:38,2468.0,[]
elonmusk,1.256244431755174e+18,"Oh, say does that star-spangled banner yet wave",2020-05-01 15:29:47,1688.0,[]
elonmusk,1.2562440199248773e+18,Gave proof through the night that our flag was still there,2020-05-01 15:28:08,955.0,[]
elonmusk,1.2562436742680986e+18,"And the rocket's red glare, 
the bombs bursting in air",2020-05-01 15:26:46,5521.0,[]
elonmusk,1.256240766600409e+18,Now give people back their FREEDOM,2020-05-01 15:15:13,28194.0,[]
elonmusk,1.2562398152567972e+18,Tesla stock price is too high imo,2020-05-01 15:11:26,22143.0,[]
elonmusk,1.2562395541487247e+18,I am selling almost all physical possessions. Will own no house.,2020-05-01 15:10:24,23831.0,[]
elonmusk,1.2559263769488302e+18,This is misleading to the public,2020-04-30 18:25:56,4866.0,[]
elonmusk,1.2559185859914547e+18,Classifying all deaths as corona even if corona didn’t cause the death is simply a lie https://t.co/R1sgzcFS46,2020-04-30 17:54:59,27492.0,[]
elonmusk,1.2558694158595154e+18,Why forced isolation is bad https://t.co/c2XCcRSx1C,2020-04-30 14:39:36,17855.0,[]
elonmusk,1.2556929123499172e+18,California HHS server crashed. Maybe it has covid. https://t.co/eGkdPmBpAK,2020-04-30 02:58:14,2663.0,[]
elonmusk,1.2556795968354386e+18,Actual data reference CHHS https://t.co/q7c7708ozx,2020-04-30 02:05:19,2504.0,[]
elonmusk,1.2556789790437786e+18,Hospitals in California have been half empty this whole time https://t.co/8GL2BLypqV,2020-04-30 02:02:52,31166.0,[]
elonmusk,1.2553800134881894e+18,FREE AMERICA NOW,2020-04-29 06:14:53,61271.0,[]
elonmusk,1.255378401738752e+18,Bravo Texas! https://t.co/cVkDewRqGv,2020-04-29 06:08:29,8484.0,[]
elonmusk,1.2553772398537196e+18,Give people their freedom back! https://t.co/iG8OYGaVZ0,2020-04-29 06:03:52,10071.0,[]
elonmusk,1.254921937714905e+18,Too much the moral arbiter of the world,2020-04-27 23:54:39,2641.0,[]
elonmusk,1.254921827769561e+18,Silicon Valley has become Sanctimonious Valley,2020-04-27 23:54:13,10195.0,[]
elonmusk,1.2546325098638664e+18,SN4 passed cryo proof! 😅 https://t.co/EJakThZRGF,2020-04-27 04:44:34,2433.0,[]
elonmusk,1.254618912785916e+18,Snowing in Texas https://t.co/0LKwIpnoPB,2020-04-27 03:50:33,4419.0,[]
elonmusk,1.2546063655171318e+18,Cryo test underway,2020-04-27 03:00:41,325.0,[]
elonmusk,1.254541286335545e+18,Interesting … https://t.co/z8sqqPt48q,2020-04-26 22:42:05,16331.0,[]
elonmusk,1.2544950502282609e+18,"Docs make good points 
https://t.co/WeXuZpMghY",2020-04-26 19:38:22,2929.0,[]
elonmusk,1.2544318393994117e+18,Aiming for cryo pressure test tonight,2020-04-26 15:27:11,603.0,[]
elonmusk,1.254430299313836e+18,SN4 passed ambient pressure test https://t.co/XW55rh6nX7,2020-04-26 15:21:04,1929.0,[]
elonmusk,1.2540148999503667e+18,So often true 🤣🤣 https://t.co/qxmDtZ4Buf,2020-04-25 11:50:25,26047.0,[]
elonmusk,1.2538349229697638e+18,Mythic Quest is 🤣🤣 MTTD,2020-04-24 23:55:15,757.0,[]
elonmusk,1.2537951441654047e+18,Great questions from Hack Club! https://t.co/vRgaeErdvl,2020-04-24 21:17:11,395.0,[]
elonmusk,1.2537482605541048e+18,"The Machine Stops
https://t.co/zFWfR7IEcT",2020-04-24 18:10:53,798.0,[]
elonmusk,1.2534814091273544e+18,Welcome @hiromichimizuno to the Tesla board! Honored to have you.,2020-04-24 00:30:31,798.0,[]
elonmusk,1.253397976749392e+18,Starship SN4 tank on test stand https://t.co/zN2OmMp1OS,2020-04-23 18:58:59,4675.0,[]
elonmusk,1.2533931536856883e+18,Silver lining is that mortality rate is much lower than predicted &amp; herd immunity much higher. Good news. https://t.co/brlQk5XDBf,2020-04-23 18:39:49,3297.0,[]
elonmusk,1.2531132270950072e+18,"In advance of this, please try to hack Starlink &amp; Tesla Mothership! https://t.co/msdv8Dq2BN",2020-04-23 00:07:29,2090.0,[]
elonmusk,1.253084960057176e+18,There are now 420 operational Starlink satellites 🛰 😉,2020-04-22 22:15:10,26447.0,[]
elonmusk,1.2530822746120684e+18,@PPathole @Supernova_Style New York seeing same results for invasive ventilators as Wuhan https://t.co/yYrjwWwixl,2020-04-22 22:04:30,140.0,[]
elonmusk,1.2529827564827116e+18,"@TOGregTO Frankly, much of the stimulus money is questionable, but this much to oil &amp; gas seems especially so",2020-04-22 15:29:03,192.0,[]
elonmusk,1.2527893699472507e+18,"@Supernova_Style When I talked to doctors in Wuhan, they recommended against invasive ventilators &amp; in favor of non-invasive",2020-04-22 02:40:36,64.0,[]
elonmusk,1.2516778128527974e+18,Best political platform ever https://t.co/CRbNFdQj4B,2020-04-19 01:03:40,42812.0,[]
elonmusk,1.2516656334496315e+18,"@flcnhvy Moreover, there is mounting evidence that invasive is suboptimal for covid. If they put Boris Johnson on m… https://t.co/AYUwvBhjYg",2020-04-19 00:15:16,85.0,[]
elonmusk,1.2513453228837274e+18,Orbital human spaceflight returns to the Cape in six weeks! https://t.co/pH52N1KyoX,2020-04-18 03:02:28,3679.0,[]
elonmusk,1.2512250457177702e+18,"@Erdayastronaut @dwesterster Trying have fewer parts, so strakes are unlikely. Some very counterintuitive CFD resul… https://t.co/clV5aoW3vd",2020-04-17 19:04:32,104.0,[]
elonmusk,1.251207515703894e+18,"Good progress, but 18 years to launch our first humans is a long time. Technology must advance faster or there will… https://t.co/kHYxNmevD4",2020-04-17 17:54:52,3619.0,[]
elonmusk,1.2510264093441638e+18,"@AngelNDevil2 @S_Padival @fourthrowtesla @TESLAcharts It’s a hard problem, mostly due to esthetics, but it’s the future we should have",2020-04-17 05:55:13,44.0,[]
elonmusk,1.2508455513203794e+18,"These were based on direct requests from their ICU wards, with exact specifications of each unit provided before shipment",2020-04-16 17:56:33,1747.0,[]
elonmusk,1.2508449854332723e+18,Partial list of hospitals to which Tesla sent ventilators https://t.co/sfI6yuUbrM,2020-04-16 17:54:18,17208.0,[]
elonmusk,1.250704950482489e+18,"@CNN @GavinNewsom Not to mention Medtronic, who makes the most advanced ventilators in the world, also affirming ou… https://t.co/oDCt6Q5JzH",2020-04-16 08:37:51,322.0,[]
elonmusk,1.25069898986897e+18,@CNN @GavinNewsom https://t.co/yymcNgZNv8,2020-04-16 08:14:10,1012.0,[]
elonmusk,1.2506988887317012e+18,@CNN @GavinNewsom https://t.co/QnBMe1nrdZ,2020-04-16 08:13:46,270.0,[]
elonmusk,1.250698799154e+18,@CNN @GavinNewsom https://t.co/VqcEAPseCm,2020-04-16 08:13:25,2746.0,[]
elonmusk,1.2506952710522757e+18,@CNN @GavinNewsom https://t.co/OP6l8DBf7r https://t.co/hHLSZNUSMd,2020-04-16 07:59:24,294.0,[]
elonmusk,1.2506950475545887e+18,@CNN @GavinNewsom https://t.co/2KfHKLfUJh https://t.co/yYbUdL6acQ,2020-04-16 07:58:30,371.0,[]
elonmusk,1.250694953224647e+18,@CNN @GavinNewsom https://t.co/2jVdZtexoT https://t.co/fzjt3dfP6C,2020-04-16 07:58:08,200.0,[]
elonmusk,1.2506947483203953e+18,@CNN .@GavinNewsom please fix this misunderstanding,2020-04-16 07:57:19,1718.0,[]
elonmusk,1.2506931230820805e+18,“Dr. Levitan advocates combining breathing support from a CPAP machine or regular oxygen with comfortable positioning”. Yup.,2020-04-16 07:50:51,562.0,[]
elonmusk,1.2506915492869038e+18,“Don’t jump to intubation.” — Dr Caputo https://t.co/LtpsVqoZVf,2020-04-16 07:44:36,1450.0,[]
elonmusk,1.2506035229717258e+18,"@Erdayastronaut @imatsb @thesheetztweetz @SciGuySpace @Some1gee Fundamentally, Atlas is still dependent on Russia to launch",2020-04-16 01:54:49,53.0,[]
elonmusk,1.2505974795164754e+18,"@davidmholtom @Nu23ro @SciGuySpace Tesla *was* saved by an investment in May 2009 from Daimler, not govt. Without t… https://t.co/gT0NepDXUD",2020-04-16 01:30:48,84.0,[]
elonmusk,1.2502128649518572e+18,"To be clear, Fremont &amp; Shanghai will also be upgraded over time, but it’s hard to retrofit these improvements to an operating paint shop",2020-04-15 00:02:29,347.0,[]
elonmusk,1.2502121349710438e+18,Initial production at Giga Berlin is Model Y,2020-04-14 23:59:35,440.0,[]
elonmusk,1.2502113641418588e+18,"Giga Berlin will have world’s most advanced paint shop, with more layers of stunning colors that subtly change with curvature",2020-04-14 23:56:31,2011.0,[]
elonmusk,1.249613980823212e+18,"@thirdrowtesla In case it’s not already obvious, our product plan is basically stolen from Spaceballs",2020-04-13 08:22:44,108.0,[]
elonmusk,1.2495121744493527e+18,"While others party, he study the blade https://t.co/FBxEdIJ78M",2020-04-13 01:38:11,55875.0,[]
elonmusk,1.249469169646461e+18,"Happy Easter!
Follow the 🐇",2020-04-12 22:47:18,8102.0,[]
elonmusk,1.249207285785809e+18,Turns out that gun is for the toilet paper https://t.co/C1aAy0YZRi,2020-04-12 05:26:40,51904.0,[]
elonmusk,1.2485158526532116e+18,But actually https://t.co/jlowaHobXO,2020-04-10 07:39:10,63276.0,[]
elonmusk,1.2484013235878257e+18,@Jamie_Woodward_ … is bs,2020-04-10 00:04:04,51.0,[]
elonmusk,1.248012453511721e+18,What is simple in one arena is often profound in another,2020-04-08 22:18:50,1505.0,[]
elonmusk,1.2479916890184049e+18,Great differences in technology exist in the world about which even hardcore technologists are unaware,2020-04-08 20:56:19,6199.0,[]
elonmusk,1.2476266485952225e+18,The 20th &amp; final Dragon 1 mission is complete https://t.co/TyLLHA58Bw,2020-04-07 20:45:47,1424.0,[]
elonmusk,1.2473335960979988e+18,Here you go https://t.co/hjIs5fbBoy https://t.co/aVnwR0loX9,2020-04-07 01:21:18,11853.0,[]
elonmusk,1.247056590340948e+18,Starship fuel header tank https://t.co/CVj8057CY6,2020-04-06 07:00:34,2698.0,[]
elonmusk,1.2469957787464212e+18,Music is a limbic resonator,2020-04-06 02:58:56,9201.0,[]
elonmusk,1.2467066156607488e+18,So proud https://t.co/Me5HirnJ6N,2020-04-05 07:49:54,16005.0,[]
elonmusk,1.246701851585794e+18,Raptors https://t.co/oycjgNI8HE,2020-04-05 07:30:58,6862.0,[]
elonmusk,1.2466962530749153e+18,@Erdayastronaut @PPathole @austinbarnard45 @LabPadre There are redundant pressure control valves. It’s a new system… https://t.co/S0qbp8QRXE,2020-04-05 07:08:43,127.0,[]
elonmusk,1.2466946737181696e+18,We’re adding this here catchy tune to the music maker in the Tesla!,2020-04-05 07:02:27,297.0,[]
elonmusk,1.2464932890602168e+18,"Press any key to continue
https://t.co/gFnlYoUGdy",2020-04-04 17:42:13,1868.0,[]
elonmusk,1.246399264349184e+18,u r o k,2020-04-04 11:28:36,39317.0,[]
elonmusk,1.2462803278506107e+18,@teslaownersSV @28delayslater @thirdrowtesla Tesla is on second rev of internal ventilator design. Will post an update on this tomorrow.,2020-04-04 03:35:59,221.0,[]
elonmusk,1.2462775694497874e+18,@28delayslater @thirdrowtesla First Medtronic units from Tesla getting installed in NY metro area. These are for wo… https://t.co/2Kk4DvuOm9,2020-04-04 03:25:01,714.0,[]
elonmusk,1.2461901848461148e+18,@JohnCleese And how to tell if someone’s a witch https://t.co/o5xAopSNw1,2020-04-03 21:37:47,43.0,[]
elonmusk,1.2458395700059423e+18,@DrDavidReich For those who care about details https://t.co/LnylijfJqR,2020-04-02 22:24:34,109.0,[]
elonmusk,1.2458090330527334e+18,@28delayslater @thirdrowtesla Weird that so many troll/bot accounts were activated to attack on this fake issue. Wonder who’s behind it.,2020-04-02 20:23:14,130.0,[]
elonmusk,1.245801133735465e+18,"@28delayslater @thirdrowtesla Invasive ventilators are for worst case patients. Survival rate at that point is low,… https://t.co/a8rld2yNZf",2020-04-02 19:51:50,326.0,[]
elonmusk,1.2450097169351885e+18,We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device &amp; sh… https://t.co/34PQmddogo,2020-03-31 15:27:02,70740.0,[]
elonmusk,1.2447949984716964e+18,@RationalEtienne @PPathole https://t.co/jS68gnYs2U https://t.co/4a3h517Zdw,2020-03-31 01:13:49,63.0,[]
elonmusk,1.2446936997722358e+18,https://t.co/bvh1TL12l6,2020-03-30 18:31:17,726.0,[]
elonmusk,1.2446927382783345e+18,Now on launch stand https://t.co/Yb5WIEjAkj,2020-03-30 18:27:28,1035.0,[]
elonmusk,1.2446901053040558e+18,"Hello from the Inside
https://t.co/SV3fWL3bkp",2020-03-30 18:17:00,1383.0,[]
elonmusk,1.2446841874766602e+18,Logarithm graphs coming soon https://t.co/Fc81TDSQgc,2020-03-30 17:53:30,28054.0,[]
elonmusk,1.2437683769478103e+18,@n2179_twit @AbbottNews This sounds great,2020-03-28 05:14:23,130.0,[]
elonmusk,1.2436719374712054e+18,"Would be great to combine blood donations with a C19 antibody test, so you know if you’re immune. Refill blood bank… https://t.co/8P5v4fsxCD",2020-03-27 22:51:10,6956.0,[]
elonmusk,1.2435602008980644e+18,@NYCMayor Biggest value Tesla is providing is precise delivery of ventilators exactly to the ICU where &amp; when they’… https://t.co/gPQC9kqF4P,2020-03-27 15:27:10,390.0,[]
elonmusk,1.2430845175874191e+18,https://t.co/lzh1uj8QCy,2020-03-26 07:56:59,710.0,[]
elonmusk,1.2430734068846305e+18,SN3 https://t.co/bM1wzzd4Zg,2020-03-26 07:12:50,3778.0,[]
elonmusk,1.2429006128970056e+18,@flcnhvy @Tesla Giga New York will reopen for ventilator production as soon as humanly possible. We will do anythin… https://t.co/OBSiYNQjXW,2020-03-25 19:46:12,895.0,[]
elonmusk,1.2425221430925883e+18,This meme proves it https://t.co/3CHAzxv6dj,2020-03-24 18:42:18,8458.0,[]
elonmusk,1.2425204565545165e+18,It’s ducked!,2020-03-24 18:35:36,1353.0,[]
elonmusk,1.2425199739033764e+18,.@Apple pls fix awetoekreqt,2020-03-24 18:33:41,6807.0,[]
elonmusk,1.2422804188687114e+18,"@SteveHamel16 @JordanWells33 @hereforthecom19 @ScottWapnerCNBC Thanks Tesla China team, China Customs Authority &amp; L… https://t.co/edQKYB7l4F",2020-03-24 02:41:46,324.0,[]
elonmusk,1.2422475684797972e+18,"@stephenpallotta @ajtourville @Teslarati Sure would love to do home hvac that’s quiet &amp; efficient, with humidity control &amp; HEPA filter",2020-03-24 00:31:14,197.0,[]
elonmusk,1.241430035627565e+18,Just had a long engineering discussion with Medtronic about state-of-the-art ventilators. Very impressive team!,2020-03-21 18:22:39,9025.0,[]
elonmusk,1.2407670961049723e+18,@RationalEtienne @PPathole https://t.co/eltgA3hrAr,2020-03-19 22:28:22,304.0,[]
elonmusk,1.240754657263145e+18,"@PPathole Based on current trends, probably close to zero new cases in US too by end of April",2020-03-19 21:38:57,7015.0,[]
elonmusk,1.2407534300013568e+18,No new domestic corona cases in China https://t.co/lGmxRvMyFy,2020-03-19 21:34:04,6361.0,[]
elonmusk,1.2404853831854162e+18,@cleantechnica https://t.co/9XVratNhnq,2020-03-19 03:48:57,234.0,[]
elonmusk,1.2404838655939174e+18,@cleantechnica Some helpful data from Italy https://t.co/3taxq5NXcZ,2020-03-19 03:42:55,374.0,[]
elonmusk,1.240483296347181e+18,"@cleantechnica Monitor graph at bottom of CDC website. New “confirmed” cases, not oft-reported “presumptive positiv… https://t.co/vf9mZmnIy0",2020-03-19 03:40:39,259.0,[]
elonmusk,1.2401428266728817e+18,Because polygon doesn’t rhyme,2020-03-18 05:07:45,593.0,[]
elonmusk,1.2401389182150124e+18,Abysmal autocorrect might be the #1 reason people don’t fear AI,2020-03-18 04:52:13,4024.0,[]
elonmusk,1.2401327562245734e+18,Fear the memesphere,2020-03-18 04:27:44,10893.0,[]
elonmusk,1.2397760198564618e+18,"Hydroxychloroquine probably better
https://t.co/FWn2kh1LZx https://t.co/wQODHiFeWT",2020-03-17 04:50:11,4594.0,[]
elonmusk,1.2397569002559035e+18,"That said, danger of panic still far exceeds danger of corona imo. If we over-allocate medical resources to corona,… https://t.co/jFsql5KuPu",2020-03-17 03:34:13,2330.0,[]
elonmusk,1.2397551452332892e+18,This paper matches what I’m hearing from a lot of smart people https://t.co/vul3xORsgq,2020-03-17 03:27:14,1426.0,[]
elonmusk,1.2396745383733207e+18,@Sofiaan @RenataKonkoly @meckimac What’s worse is that I even told Stanford to check me for the $^#* parasite &amp; they still couldn’t find it!,2020-03-16 22:06:56,86.0,[]
elonmusk,1.2396598570300662e+18,@meckimac Was also given a lot of doxycycline https://t.co/hn0BzsIatz,2020-03-16 21:08:36,81.0,[]
elonmusk,1.239650597906899e+18,Maybe worth considering chloroquine for C19 https://t.co/LEYob7Jofr,2020-03-16 20:31:48,12672.0,[]
elonmusk,1.2390319469628088e+18,Fear is the mind-killer,2020-03-15 03:33:30,106896.0,[]
elonmusk,1.237810874003399e+18,We should be excited about the future &amp; striving to go beyond the horizon!,2020-03-11 18:41:24,13802.0,[]
elonmusk,1.2378085987822223e+18,Wacktivism!,2020-03-11 18:32:21,1091.0,[]
elonmusk,1.237808510194389e+18,And so annoying,2020-03-11 18:32:00,508.0,[]
elonmusk,1.2378082778340844e+18,"Moral condemnation used not for morality, but as a weapon for manipulation is messed up",2020-03-11 18:31:05,7476.0,[]
elonmusk,1.237784815145017e+18,Moon too,2020-03-11 16:57:51,2145.0,[]
elonmusk,1.2377651961999974e+18,The people have spoken!,2020-03-11 15:39:53,782.0,[]
elonmusk,1.2377632372125532e+18,https://t.co/IXSO7Ko4z7,2020-03-11 15:32:06,23153.0,[]
elonmusk,1.2375956124737495e+18,"To those who quietly help advance the causes we mutually believe in, knowing advancing the cause is the only reward: thank you",2020-03-11 04:26:02,12658.0,[]
elonmusk,1.2375322765581883e+18,Model Y production for east coast too,2020-03-11 00:14:21,717.0,[]
elonmusk,1.2375316996819804e+18,Scouting locations for Cybertruck Gigafactory. Will be central USA.,2020-03-11 00:12:04,4121.0,[]
elonmusk,1.2372553150805975e+18,With an epic sound system &amp; woofers the size of a car,2020-03-10 05:53:48,1330.0,[]
elonmusk,1.2372392399155692e+18,Tesla should have a mega rave cave under the Berlin Gigafatory,2020-03-10 04:49:56,9225.0,[]
elonmusk,1.237233324445315e+18,Was good maybe 5 or 6 years ago when you could wonder around &amp; find great unknown bands,2020-03-10 04:26:25,1530.0,[]
elonmusk,1.23723226593724e+18,Too much corporate sponsorship killed the vibe,2020-03-10 04:22:13,2600.0,[]
elonmusk,1.237230252939776e+18,Coachella should postpone itself until it stops sucking,2020-03-10 04:14:13,60928.0,[]
elonmusk,1.23722748527369e+18,@nichegamer Ben &amp; Jerry’s cookie dough is also next-level. Can’t have that in the house. It’s too good!,2020-03-10 04:03:13,97.0,[]
elonmusk,1.237204618850992e+18,"Congratulations Tesla team on making our 1,000,000th car!! https://t.co/5M99a9LLQi",2020-03-10 02:32:21,19605.0,[]
elonmusk,1.236558461824979e+18,"@FxzzOnTheBeat Fatality rate also greatly overstated. Because there are so few test kits, those who die with respir… https://t.co/PgxLuD8Jda",2020-03-08 07:44:46,478.0,[]
elonmusk,1.2362153617640858e+18,Accurate https://t.co/IskXipRvdf,2020-03-07 09:01:24,916.0,[]
elonmusk,1.236156567449305e+18,Envelope expanded https://t.co/WIuWUTAAnh,2020-03-07 05:07:47,3353.0,[]
elonmusk,1.2361166002452562e+18,Rocket will land in highest winds ever at Cape Canaveral tonight. This is intentional envelope expansion.,2020-03-07 02:28:58,1775.0,[]
elonmusk,1.2361156564723302e+18,Final Dragon Version 1 mission tonight https://t.co/usYursGqPk,2020-03-07 02:25:13,1289.0,[]
elonmusk,1.2360294490421985e+18,The coronavirus panic is dumb,2020-03-06 20:42:39,313464.0,[]
elonmusk,1.234801830699393e+18,Mad respect for the makers of things,2020-03-03 11:24:32,25625.0,[]
elonmusk,1.2347915323912602e+18,Bernie’s tax rate is 0.2% too high! https://t.co/ESAqAYl9xB,2020-03-03 10:43:37,3569.0,[]
